clip_id,source,video_url,video_id,width,height,fps,seconds,timestamp,frame_number,framestamp,file_path,short_caption,dense_caption,background_caption,main_object_caption,style_caption,camera_caption
5038405.0,"videvo, business",https://videocdn.cdnpk.net/cdn/content/video/premium/partners0295/large_preview/230503_01_London 9_4k_043.mp4,4783972,1280,720,25.0,21.6,"['00:00:00.000', '00:00:21.600']",540,"[0, 540.0]",video_clips/000005038/000005038405.0.mp4,A boat is traveling down a river in a city with a large building in the background.,"A boat journey down a river in a bustling city. The boat, named ""Millennium City,"" is part of the ""City Cruises"" fleet and is filled with passengers enjoying the scenic ride. As the boat moves steadily down the river, the background reveals a mix of modern and historic architecture, including large buildings and warehouses. The river's surface is slightly choppy, reflecting the movement of the boat. The sky is clear, suggesting a pleasant day, and the overall atmosphere is lively with the presence of other smaller boats and people along the riverbanks.","A cityscape with a mix of modern and historic buildings, including large warehouses and office buildings. The riverbank is lined with these structures, providing a picturesque urban setting. The weather appears to be clear and sunny, with a bright sky and good visibility. The time of day seems to be midday, given the lighting and shadows.","The ""Millennium City"" boat, which is traveling down the river. The boat is filled with passengers who are likely tourists, enjoying the view from both the enclosed lower deck and the open upper deck. The boat moves from the left side of the frame to the right, maintaining a steady pace. The boat's movement creates a wake in the water, adding to the dynamic feel of the video.","The visual style of the video is crisp and clear, with a focus on capturing the movement of the boat and the details of the cityscape in the background.","The video is shot from a stationary camera positioned on the riverbank, capturing the boat as it moves across the frame from left to right. The camera angle remains consistent, providing a side view of the boat and the cityscape in the background. The framing allows for a clear view of both the boat and the surrounding environment, emphasizing the movement of the boat against the static background."
5038475.0,"videvo, business",https://videocdn.cdnpk.net/cdn/content/video/free/2022-12/large_preview/221125_01_London%20Christmas%202_4k_005.mp4,1440184,1280,720,25.0,21.92,"['00:00:00.000', '00:00:21.920']",548,"[0, 548.0]",video_clips/000005038/000005038475.0.mp4,There are rows of christmas trees in a nursery.,"A serene scene at a Christmas tree nursery during the late afternoon. The nursery is bustling with rows of lush, green Christmas trees, each tagged with purple labels fluttering in the breeze. As the video progresses, the focus subtly shifts from the trees to the background, revealing more of the nursery's infrastructure, including a quaint wooden shed adorned with festive decorations and large industrial fans placed strategically among the trees. The lighting changes subtly throughout the video, suggesting the passing of time and enhancing the tranquil yet festive atmosphere of the nursery.","Features a wooden shed that serves as a central point in the nursery, decorated with a wreath and surrounded by various nursery amenities like benches and large fans. The environment is well-maintained with clear skies and natural daylight, suggesting a pleasant weather condition typical of a late afternoon. The nursery is spacious, with neatly arranged rows of trees extending into the distance.","The Christmas trees, which remain stationary but are depicted from various angles and focal points. The trees are dense and healthy, with a rich green color and are decorated with purple tags that move gently in the wind. The video does not feature any human or animal activity, focusing solely on the trees and the nursery setting.","The video showcases a naturalistic and serene visual style, utilizing soft lighting, a shallow depth of field, and gentle camera movements to evoke a calm and festive atmosphere typical of a Christmas tree nursery.","The camera employs a steady, slow pan across the nursery, maintaining a shallow depth of field that keeps the foreground trees in sharp focus while softly blurring the background. The camera movement is smooth, with subtle shifts in angle that gradually reveal different parts of the nursery, including the shed and the operational fans, providing a comprehensive view of the setting without rapid or abrupt transitions."
5041574.0,"videvo, green-screen",https://videocdn.cdnpk.net/cdn/content/video/free/2023-01/large_preview/221201_01_Green%20Screen%201_4k_045.mp4,1670589,1280,720,25.0,23.44,"['00:00:00.000', '00:00:23.440']",586,"[0, 586.0]",video_clips/000005041/000005041574.0.mp4,A young woman with curly hair and a backpack is standing in front of a green screen.,"The video features a young woman with curly hair, dressed in a long-sleeved shirt, and carrying a backpack. She stands in front of a green screen, suggesting that the background can be replaced with any desired scene. Throughout the video, she shifts her posture slightly, adjusting her backpack strap and moving her head and shoulders. Her expressions and movements are subtle, indicating a calm and composed demeanor.","A plain green screen, indicating that the actual location is likely a studio setting. There are no additional objects, weather elements, or time indicators present in the video.","A young woman with curly hair and a backpack, stands in front of a green screen. She adjusts her backpack strap with her right hand and slightly shifts her head and shoulders. Her movements are minimal, primarily involving slight adjustments to her posture and the position of her hand on the backpack strap.","The visual style is straightforward and functional, with a clear focus on the subject against a green screen background, suitable for post-production editing.","The view shot remains consistent throughout the video, focusing on a medium close-up of the woman from the waist up. The camera angle is static, with no noticeable movement or changes in shooting angles. The framing centers the woman, ensuring she remains the focal point of the video."
5041704.0,"videvo, green-screen",https://videocdn.cdnpk.net/cdn/content/video/free/2023-02/large_preview/221026_01_Dancer_4k_011.mp4,1871399,1280,720,25.0,27.28,"['00:00:00.000', '00:00:27.280']",682,"[0, 682.0]",video_clips/000005041/000005041704.0.mp4,A woman is dancing on a green screen.,"The video features a woman dancing energetically against a green screen backdrop. She is wearing a cropped grey hoodie, black sports bra, and black pants. Her movements are dynamic and expressive, involving a lot of arm and hair motion, suggesting a high-energy dance routine. The green screen background is uniformly lit, providing a clean and vibrant backdrop for her performance.","A solid green screen, indicating that the video was shot in a controlled studio environment. There are no additional objects, weather elements, or time indicators present in the background, making it a neutral and versatile setting for post-production editing.","The woman starts with her arms down and slightly bent, then raises them above her head while moving her body rhythmically. Her hair moves freely, indicating vigorous head movements. She continues to dance with her arms moving in various directions, including upward and outward motions. Her body remains mostly centered in the frame, but her movements are fluid and cover a range of dynamic poses.","The visual style is clean and vibrant, with a focus on the dancer's energetic movements against a solid green screen backdrop, suitable for chroma keying in post-production.","The view shot remains consistent throughout the video, with the camera maintaining a fixed position and angle, focusing on the woman from a medium distance. There are no noticeable camera movements or changes in shooting angles, ensuring that the focus stays on the dancer's performance."
5046302.0,"videvo, medical",https://videocdn.cdnpk.net/cdn/content/video/premium/2020-09/large_preview/200813_04_Doctors_4k_024.mp4,602280,1280,720,25.0,21.6,"['00:00:00.000', '00:00:21.600']",540,"[0, 540.0]",video_clips/000005046/000005046302.0.mp4,A doctor is talking to an elderly black man in a living room.,"In a cozy living room setting, a doctor is seen engaging in a conversation with an elderly man. The doctor, dressed in a white coat and blue scrubs, stands and holds a clipboard, attentively listening and speaking to the man who is seated on a gray couch. The elderly man, wearing glasses and a white shirt, appears to be attentively listening and responding to the doctor. The interaction seems warm and professional, with the doctor occasionally leaning in to emphasize points, and the man nodding in understanding.","A well-lit living room with a modern and clean aesthetic. There is a large window allowing natural light to fill the room, and a bookshelf with various items can be seen in the background. The weather outside appears to be clear, as indicated by the bright light coming through the window. The time of day seems to be during daylight hours.","The main subjects are the doctor and the elderly man. The doctor is initially standing, holding a clipboard, and talking to the man. The elderly man is seated on a gray couch, facing the doctor, and appears to be listening attentively. As the conversation progresses, the doctor leans in closer, possibly to emphasize certain points or to listen more intently to the man's responses. The man remains seated throughout, occasionally nodding or turning slightly towards the doctor.","The visual style is clean and professional, with a focus on natural lighting and clear, sharp imagery to emphasize the warm and attentive interaction between the doctor and the elderly man.","The view shot starts with a medium close-up of the doctor standing and talking to the elderly man. The camera then shifts to a closer shot of the man, capturing his attentive expressions. Subsequent frames show a mix of medium and close-up shots, focusing on the interaction between the two, with the camera occasionally zooming in to capture facial expressions and gestures. The angles change to provide a clear view of both subjects, emphasizing their engagement in the conversation."
5046407.0,"videvo, medical",https://videocdn.cdnpk.net/cdn/content/video/premium/2021-10/large_preview/210915_03_Senior%20Portraits_4k_037.mp4,1003810,1280,720,25.0,26.68,"['00:00:00.000', '00:00:26.680']",667,"[0, 667.0]",video_clips/000005046/000005046407.0.mp4,An older man in a green sweater with his hands on his chest.,"An older man dressed in a green sweater over a white shirt, standing against a dark, neutral background. Throughout the sequence, he appears to be engaged in a subtle, expressive gesture, placing his hands on his chest in a manner that suggests a moment of introspection or emotional reflection. His body language is calm and his movements are gentle, conveying a sense of sincerity and depth. The simplicity of the setting focuses attention on his actions and expressions, creating a poignant atmosphere.","Consistently dark and neutral, providing a stark contrast that highlights the subject. There are no discernible objects or specific locations visible; the focus remains solely on the man. The simplicity of the background aids in drawing the viewer's attention directly to the subject's expressions and movements.","The older man, wearing a green sweater and white shirt, stands upright and gradually moves his hands to his chest. Initially, his hands are at his sides, and as the frames progress, he slowly brings them up to rest on his chest. This gesture seems reflective or heartfelt, as if he is feeling gratitude or perhaps reminiscence.","The video employs a minimalist, portrait-style aesthetic with a static camera and a clean, uncluttered background that emphasizes the emotional expressiveness of the subject.","The camera maintains a steady, frontal view throughout the sequence, with no noticeable movement or change in angle. This stationary approach ensures that the viewer's focus remains uninterrupted on the subject's facial expressions and upper body movements."
5046453.0,"videvo, nature",https://videocdn.cdnpk.net/joy/content/video/free/2017-08/large_preview/170724_11_Flyingoverpalms.mp4,6467,1280,720,29.0,27.75862068965517,"['00:00:00.000', '00:00:27.759']",805,"[0, 805.0]",video_clips/000005046/000005046453.0.mp4,An aerial view of a beach with palm trees.,"The video begins with an aerial view of a lush green landscape dotted with tall palm trees, casting long shadows on the ground. As the camera moves forward, it captures the serene beauty of the palm grove, with the trees swaying gently in the breeze. The scene transitions smoothly to reveal the coastline, where the vibrant green of the palm trees meets the sandy beach and the turquoise waters of the ocean. The waves gently lap against the shore, creating a peaceful and idyllic atmosphere. The video concludes with a stunning overhead shot of the beach, showcasing the seamless blend of nature's elements.","A lush green landscape with numerous palm trees, a sandy beach, and the clear blue ocean. The location appears to be a tropical beach, with the weather being sunny and clear, casting long shadows from the palm trees. The time of day seems to be either early morning or late afternoon, given the angle of the shadows.","The palm trees and the beach. The palm trees stand tall and stationary, their shadows stretching across the green landscape. As the video progresses, the camera moves forward, revealing more of the palm grove and eventually the beach. The beach itself is calm, with gentle waves rolling onto the shore, creating a tranquil scene.","The video has a serene and picturesque style, with vibrant colors and smooth camera movements that highlight the natural beauty of the tropical beach and palm grove.","The video starts with a high-angle aerial shot of the palm grove, capturing the trees and their shadows. The camera then moves forward, maintaining the high-angle perspective, and transitions smoothly to reveal the coastline. The final frames feature an overhead shot of the beach, showcasing the waves and the shoreline."
5047018.0,"videvo, nature",https://videocdn.cdnpk.net/joy/content/video/free/2017-08/large_preview/170724_23_Setangibeach.mp4,6479,1280,720,29.0,20.0,"['00:00:00.000', '00:00:20.000']",580,"[0, 580.0]",video_clips/000005047/000005047018.0.mp4,An aerial view of a beach with palm trees.,"The video begins with an aerial view of a lush green landscape dotted with tall palm trees casting long shadows on the ground. As the camera moves, it transitions to a view of the coastline where the palm trees meet the sandy beach. The waves gently roll onto the shore, creating a serene and picturesque scene. The video captures the tranquil beauty of the beach and the surrounding palm trees, highlighting the natural harmony between the land and sea.","A lush green landscape with numerous palm trees and a sandy beach. The location appears to be a tropical coastal area, with clear skies and calm weather. The time of day seems to be either early morning or late afternoon, as indicated by the long shadows cast by the palm trees.","The palm trees and the beach. The palm trees stand tall and stationary, their shadows stretching across the green landscape. As the video progresses, the focus shifts to the beach where the waves are the main subject, rolling rhythmically onto the shore. The palm trees remain a constant presence in the background, framing the scene and adding to the tropical atmosphere.","The video has a serene and picturesque visual style, with smooth aerial shots and a focus on the natural beauty of the beach and palm trees.","The video starts with a high-angle aerial shot of the palm trees, capturing their arrangement and the shadows they cast. The camera then moves horizontally, transitioning to a view of the coastline. The angle shifts to a top-down view of the beach and the waves, providing a clear and uninterrupted view of the shoreline. The camera movement is smooth and steady, enhancing the tranquil and serene mood of the video."
5047623.0,"videvo, nature",https://videocdn.cdnpk.net/joy/content/video/free/2022-07/large_preview/220615_04_Summer_4k_006.mp4,1101898,1280,720,25.0,24.24,"['00:00:00.000', '00:00:24.240']",606,"[0, 606.0]",video_clips/000005047/000005047623.0.mp4,There are different types of seashells on a yellow background.,"A collection of various seashells and marine objects arranged on a yellow background. The sequence begins with an organized display of different types of seashells, including starfish, conch shells, and clam shells, all neatly placed. As the video progresses, a plastic bottle and a red straw are introduced, seemingly disrupting the arrangement of the seashells. The final frames depict a more scattered and mixed arrangement of the seashells, with the plastic bottle and straw prominently visible, suggesting a commentary on pollution or human impact on marine life.","A consistent yellow surface, providing a bright and clean backdrop for the seashells and marine objects. The objects include various types of seashells, a starfish, a plastic bottle, and a red straw. The setting appears to be indoors with controlled lighting, as there are no indications of weather or time of day.","The seashells and marine objects, which start off neatly arranged in various patterns. As the video progresses, a plastic bottle and a red straw appear, initially placed to the side but eventually becoming more central and disrupting the arrangement of the seashells. The seashells become more scattered and less organized towards the end, indicating a shift from order to disorder.","The video has a clean, minimalistic, and slightly surreal visual style, emphasizing the contrast between natural marine objects and human-made pollution.","The view shot remains relatively static, focusing on the arrangement of the seashells from a top-down perspective. The camera does not move significantly, but the arrangement of the objects changes, creating a dynamic visual effect. The introduction of the plastic bottle and straw adds an element of movement and change within the frame."
5052005.0,"videvo, people",https://videocdn.cdnpk.net/cdn/content/video/premium/2022-09/large_preview/220804_05_On%20The%20Sofa_4k_031.mp4,1164312,1280,720,25.0,24.08,"['00:00:00.000', '00:00:24.080']",602,"[0, 602.0]",video_clips/000005052/000005052005.0.mp4,"A young black man is sitting on a couch in a living room, wearing headphones and playing a video game.","The video depicts a young man sitting on a modern couch in a cozy living room, deeply engrossed in playing a video game. He is wearing large over-ear headphones and holding a game controller, indicating his immersion in the gaming experience. The room is warmly lit with a combination of natural light and ambient lighting from a lamp on a side table. The background features a bookshelf with various items, including books and decorative pieces, and a few potted plants, adding a touch of greenery to the scene. The man's posture is relaxed yet focused, suggesting he is enjoying his leisure time.","A well-decorated living room with a modern aesthetic. It includes a gray couch with a yellow cushion, a side table with a lamp and a potted plant, and a bookshelf with books and decorative items. The lighting is warm and inviting, creating a comfortable atmosphere. The setting suggests it is indoors, likely during the evening or night, given the use of artificial lighting.","A young man, is seated on a couch, wearing headphones and holding a game controller. His actions involve leaning slightly forward, indicating concentration on the game. His posture remains relatively consistent throughout the video, showing his engagement with the gaming activity.","The visual style is warm and inviting, with a focus on capturing the cozy and relaxed atmosphere of the living room. The photographic style emphasizes the subject's immersion in the gaming activity through close-up shots and soft, ambient lighting.","The video frames transition from a wider shot capturing the man and part of the living room to closer shots focusing on his upper body and face. The camera angles shift from a side view to a more frontal perspective, emphasizing the man's engagement with the game. The changes in shooting angles help to convey the intensity and focus of the gaming experience."
5052008.0,"videvo, people",https://videocdn.cdnpk.net/cdn/content/video/premium/2021-11/large_preview/211028_06_Christmas%20Bar_4K_030.mp4,1005931,1280,720,25.0,24.08,"['00:00:00.000', '00:00:24.080']",602,"[0, 602.0]",video_clips/000005052/000005052008.0.mp4,A group of people are at a party and one person is holding a lit candle.,"A vibrant and intimate party scene, primarily focusing on a woman dressed in a striking red satin jacket with intricate details. Her long, black braided hair adds a dynamic visual element as it moves with her. Throughout the video, she interacts with various guests, holding a lit candle that casts a warm glow, enhancing the festive atmosphere. The setting is richly decorated, with soft lighting and a background that subtly hints at a celebratory occasion, possibly a birthday or a seasonal gathering. The mood is cheerful and communal, with guests dressed in semi-formal attire, enjoying the occasion.","The party takes place in an indoor setting that suggests a cozy yet elegant atmosphere, possibly a private home or a reserved venue. The lighting is soft and warm, with candles and ambient lights contributing to a welcoming glow. Decorations include floral arrangements and subtle festive adornments, indicating a special occasion. Other guests are visible in the background, dressed in stylish, contemporary clothing, enhancing the sense of a modern, sociable gathering.","The central figure in the video is a woman with long braided hair and a red satin jacket. She is seen interacting with other party guests, holding a lit candle. Initially, she is turning towards someone out of frame, possibly engaging in conversation. As the video progresses, she continues to interact with others, at one point leaning in close to another guest, sharing a moment of laughter or conversation. Her movements are graceful and involved, indicating her active participation in the event's proceedings.","The video employs a cinematic style with a shallow depth of field, warm color tones, and a focus on intimate, engaging moments, creating a visually appealing and emotionally resonant narrative of the event.","The camera work in the video is dynamic yet smooth, with a mixture of close-up and medium shots that focus on the interactions of the main subject with her surroundings. The camera occasionally pans to include reactions of other guests, creating a sense of involvement in the scene. The angles primarily capture the upper body and facial expressions, emphasizing emotional responses and the ambiance of the setting."
5052018.0,"videvo, people",https://videocdn.cdnpk.net/cdn/content/video/premium/2021-11/large_preview/211028_06_Christmas%20Bar_4K_034.mp4,1005935,1280,720,25.0,22.04,"['00:00:00.000', '00:00:22.040']",551,"[0, 551.0]",video_clips/000005052/000005052018.0.mp4,A group of people are dancing and having fun at a party.,"A lively party scene where a group of people is dancing and enjoying themselves. The main subject, a woman in a vibrant red dress with braided hair, is seen holding a drink and engaging enthusiastically with the people around her. The atmosphere is festive, with warm lighting and a backdrop of golden decorations, suggesting a celebratory event. The people are dressed in formal attire, adding to the sophisticated yet fun ambiance of the gathering.","A warmly lit room with golden decorations, creating a festive and elegant atmosphere. The setting appears to be an indoor party or event, with people dressed in formal attire, including suits and dresses. The lighting is soft and warm, enhancing the celebratory mood of the scene.","A woman in a red dress, is actively dancing and interacting with others at the party. She holds a drink in her hand, raising it in a toast or gesture of celebration. Her movements are dynamic, indicating she is enjoying the moment, and she engages with other partygoers, who are also holding drinks and participating in the festivities.","The visual style is vibrant and festive, with warm lighting and elegant decor, capturing the joyful and celebratory essence of the party.","The camera captures the scene with a mix of close-up and medium shots, focusing on the main subject and her interactions with others. The angles shift slightly to follow her movements and to include other partygoers in the frame, creating a dynamic and engaging visual narrative. The camera movement is smooth, emphasizing the fluidity of the dancing and the lively atmosphere."
5057975.0,"videvo, transport",https://videocdn.cdnpk.net/joy/content/video/free/2017-06/large_preview/170209C_018_SLTrain5_1080p.mp4,6143,1280,720,25.0,25.2,"['00:00:00.000', '00:00:25.200']",630,"[0, 630.0]",video_clips/000005057/000005057975.0.mp4,The train is traveling through a lush green jungle with tall trees and vines hanging from them.,"A train journey through a lush green jungle, showcasing the vibrant and dense vegetation that surrounds the tracks. Tall trees with thick canopies and hanging vines create a tunnel-like effect as the train moves forward. The train itself is an older model with a yellow and brown exterior, and it snakes through the jungle, following the curvature of the tracks. The camera is positioned outside the train, providing a continuous view of the passing scenery, which includes a variety of tropical plants and occasional clearings that reveal the expansive jungle landscape. The atmosphere is serene and immersive, with the sounds of the train blending harmoniously with the natural ambiance of the jungle.","A lush, green jungle filled with tall trees, thick underbrush, and hanging vines. The vegetation is dense and vibrant, with various shades of green dominating the landscape. The location appears to be a tropical or subtropical region, with the jungle extending as far as the eye can see. The weather is overcast, with a cloudy sky that diffuses the sunlight, creating a soft, even lighting. The time of day is likely late morning or early afternoon, given the brightness of the scene.","The train, which is seen traveling steadily through the jungle. The train's exterior is visible, with its yellow and brown colors standing out against the green backdrop. The train moves smoothly along the tracks, curving gently as it navigates through the dense foliage. The camera remains fixed on the side of the train, capturing its movement and the changing scenery as it progresses through the jungle.","The visual, photographic, and artistic style is cinematic and immersive, with a focus on the natural beauty of the jungle and the nostalgic charm of the train journey.","The view shot is a continuous side perspective of the train, with the camera fixed on the exterior, providing a steady and uninterrupted view of the passing jungle. The camera movement is smooth, tracking the train's progress without any abrupt changes in angle or position. The shooting angle remains consistent, maintaining a focus on the train and the surrounding foliage, which creates a sense of motion and immersion as the train travels through the jungle."
5057988.0,"videvo, transport",https://v3.cdnpk.net/videvo_files/video/free/video0467/large_preview/_import_61593e24d12b22.68235586.mp4,1109790,1280,720,25.0,22.36,"['00:00:00.000', '00:00:22.360']",559,"[0, 559.0]",video_clips/000005057/000005057988.0.mp4,Two people are riding bicycles in a forest.,"Two individuals riding bicycles through a serene forest path. Both riders are dressed warmly in brown jackets, hats, and gloves, suggesting a cool autumn day. They ride side by side, maintaining a steady pace as they navigate the paved path surrounded by tall trees with sparse foliage. The forest floor is covered with fallen leaves, and the atmosphere is calm and peaceful. The riders appear to be enjoying the tranquility of the forest, occasionally glancing at each other and the surroundings.","A dense forest with tall trees that have sparse foliage, indicating an autumn setting. The forest floor is covered with fallen leaves, and the path they are riding on is paved and clear. The weather appears to be cool, as suggested by their warm clothing. The time of day is not explicitly clear, but the lighting suggests it could be late morning or early afternoon.","The main subjects are two people riding bicycles. They are positioned side by side, moving forward along a paved path in the forest. Both individuals are dressed in brown jackets, hats, and gloves, and they carry backpacks. Their movements are synchronized as they pedal steadily, maintaining a consistent speed throughout the video. They occasionally look at each other and their surroundings, indicating a relaxed and enjoyable ride.","The visual style is natural and serene, with a focus on the peacefulness of the forest and the relaxed enjoyment of the riders.","The view shot remains relatively consistent, focusing on a side view of the two riders from a slightly lower angle, capturing their movements and expressions. The camera follows them smoothly, maintaining a steady distance and angle, which keeps the riders in the center of the frame. There are no significant changes in shooting angles, providing a continuous and uninterrupted view of their ride through the forest."
5061347.0,"videvo, city",https://videocdn.cdnpk.net/cdn/content/video/premium/2021-01/large_preview/201008_02_Drone%20Bristol%20and%20Wales_4k_049.mp4,611308,1280,720,25.0,26.4,"['00:00:00.000', '00:00:26.400']",660,"[0, 660.0]",video_clips/000005061/000005061347.0.mp4,It is a bird's eye view of a city with tall buildings and a cathedral in the center.,"The video presents a bird's eye view of a cityscape dominated by a tall, gothic-style cathedral at its center. The camera captures the intricate architecture of the cathedral, showcasing its towering spires and detailed stonework. Surrounding the cathedral, the city is a mix of historical and modern buildings, with tree-lined streets and patches of greenery interspersed among the urban landscape. The streets are bustling with activity, featuring cars, buses, and pedestrians moving about. The overall atmosphere is vibrant and dynamic, reflecting the city's blend of historical charm and contemporary life.","A mix of historical and modern buildings, tree-lined streets, and patches of greenery. The city appears to be well-planned, with a blend of residential and commercial areas. The weather is clear, with no signs of rain or overcast skies, suggesting a pleasant day. The time of day is likely midday, given the bright and even lighting across the scene.","The cathedral, which remains the focal point throughout the sequence. Initially, the camera is positioned at a higher altitude, capturing the cathedral and its surrounding buildings from a distance. As the video progresses, the camera gradually descends and moves closer to the cathedral, providing a more detailed view of its architectural features. The cathedral stands tall and majestic, with its spires reaching towards the sky, while the surrounding buildings and streets come into clearer focus, highlighting the city's layout and activity.","The visual style is cinematic and dynamic, with smooth camera movements and a focus on architectural and urban details, capturing the city's blend of historical and modern elements.","The view shot begins with a wide-angle perspective, capturing the entire cityscape with the cathedral at its center. The camera then gradually zooms in and descends, providing closer and more detailed views of the cathedral and its surroundings. The shooting angles shift from a high-altitude, panoramic view to a lower, more focused perspective, emphasizing the cathedral's architectural details and the city's vibrant streets."
5062285.0,"videvo, city",https://videocdn.cdnpk.net/cdn/content/video/premium/2020-10/large_preview/200915_04_Drone%20Birmingham%20and%20North%20England_4K_048.mp4,602442,1280,720,25.0,22.0,"['00:00:00.000', '00:00:22.000']",550,"[0, 550.0]",video_clips/000005062/000005062285.0.mp4,An aerial view of a highway with multiple interchanges.,"The video provides an aerial view of a complex highway interchange system, showcasing multiple levels of roads and bridges intertwined with each other. Vehicles of various sizes, including cars and trucks, navigate the interchanges, moving smoothly along the curved and straight sections of the highways. The scene is set against a backdrop of green trees and industrial buildings, indicating a suburban or semi-urban area. The camera captures the intricate design and flow of the traffic, emphasizing the engineering marvel of the interchange.","Lush green trees and industrial buildings, suggesting a suburban or semi-urban setting. The weather is clear, with no signs of rain or adverse conditions, and the time of day appears to be during daylight hours, possibly late morning or early afternoon.","The vehicles traveling on the highways. They move steadily along the lanes, merging onto different roads and interchanges. The vehicles maintain a consistent speed, with some changing lanes or taking exits. The traffic flow appears orderly and well-managed, with no signs of congestion or accidents.","The visual style is clean and detailed, with a focus on the geometric patterns and flow of the highway interchanges, captured in a clear and bright daylight setting.","The view shot is from a high vantage point, providing a comprehensive aerial perspective of the highway interchange. The camera movement is smooth and steady, gradually panning and tilting to capture different angles and sections of the interchange. The shooting angles change to offer various perspectives, including top-down views and angled shots that highlight the complexity and scale of the infrastructure."
5065445.0,"videvo, culture",https://videocdn.cdnpk.net/joy/content/video/free/2021-06/large_preview/210603_03_July%204_4k_007.mp4,851463,1280,720,25.0,30.44,"['00:00:00.000', '00:00:30.440']",761,"[0, 761.0]",video_clips/000005065/000005065445.0.mp4,"There is a plate of french fries on a red, white, and blue tablecloth with an american flag in the background.","The video depicts a plate of french fries placed on a table adorned with a red, white, and blue tablecloth, resembling the American flag. The plate is white with a decorative border, and a dollop of ketchup is visible on the side. A red cup is also present, adding to the patriotic theme. The camera captures various angles and close-ups of the plate, fries, and the tablecloth, emphasizing the vibrant colors and textures. The background remains consistent with the American flag theme, creating a cohesive and visually appealing scene.","A red, white, and blue tablecloth designed to resemble the American flag, with stars and stripes prominently displayed. The setting appears to be indoors, with no visible weather elements. The time of day is not specified, but the consistent lighting suggests a well-lit environment, possibly during the day.","The main subject is a plate of french fries with a side of ketchup, positioned on a table with an American flag-themed tablecloth. The plate remains stationary throughout the video, while the camera shifts to capture different perspectives and details. A red cup is also present, complementing the patriotic theme. The fries and ketchup do not move, maintaining their position on the plate.","The visual style is vibrant and patriotic, with a focus on the rich colors and textures of the American flag-themed tablecloth and the appetizing presentation of the french fries.","The camera movement includes close-ups and various angles of the plate of fries, the ketchup, and the tablecloth. The shots transition smoothly, focusing on different aspects of the scene, such as the texture of the fries, the decorative border of the plate, and the details of the tablecloth. The camera captures both wide and tight shots, providing a comprehensive view of the subject and its surroundings."
5065657.0,"videvo, entertainment",https://v3.cdnpk.net/videvo_files/video/free/video0467/large_preview/_import_61569b8de183d2.95002561.mp4,1109717,1280,720,25.0,28.92,"['00:00:00.000', '00:00:28.920']",723,"[0, 723.0]",video_clips/000005065/000005065657.0.mp4,"A group of young people are having fun at a beach party, drinking beer and dancing.","A lively beach party scene during sunset, featuring a group of young adults enjoying themselves. The atmosphere is vibrant and carefree as the group, consisting of both men and women, engages in dancing and socializing while holding bottles of beer. The attire is casual summer wear, with participants dressed in tank tops, shorts, and summer dresses, highlighting the relaxed beach setting. The progression of the video shows the group in various states of interaction, from clinking beer bottles together in a toast to dancing energetically against the backdrop of a fading sun.","Features a picturesque beach scene at sunset. The sky is painted with warm hues of orange and pink, providing a stunning backdrop to the festivities. The beach is not crowded, suggesting a more private or secluded setting which adds an intimate feel to the party. The natural lighting from the sunset enhances the warm tones of the scene, contributing to the overall joyful and inviting atmosphere.","The young adults who are actively participating in the beach party. Their actions include dancing, toasting with their beer bottles, and engaging in lively conversations. The movements are fluid and energetic, reflecting the upbeat mood of the gathering. Throughout the video, the focus shifts among different individuals, capturing expressions of joy and the communal spirit of the celebration.","The video employs a warm, naturalistic visual style with a focus on candid, dynamic shots that capture the essence of a youthful and exuberant beach party at sunset.","The camera work in the video includes a mix of steady shots and gentle movements that pan across the group, capturing both individual and group activities. The angles vary from close-ups that focus on the interactions and expressions of the participants to wider shots that encompass the entire group against the expansive beach and sunset. This dynamic use of camera angles and movements effectively conveys the energy and scale of the beach party."
5065658.0,"videvo, entertainment",https://v3.cdnpk.net/videvo_files/video/free/video0467/large_preview/_import_61569bc6b74d67.82293030.mp4,1109718,1280,720,25.0,24.6,"['00:00:00.000', '00:00:24.600']",615,"[0, 615.0]",video_clips/000005065/000005065658.0.mp4,A group of young people are dancing and having fun on the beach at sunset.,"A lively scene of a group of young people dancing and enjoying themselves on a beach at sunset. The group is animated, with their arms raised and moving rhythmically to the music, creating a sense of joy and freedom. The golden hues of the setting sun reflect off the water, adding a warm and vibrant backdrop to the energetic movements of the dancers. The atmosphere is festive and carefree, emphasizing the camaraderie and shared happiness of the group.","A serene beach setting at sunset, with the sun low on the horizon casting a warm, golden light over the scene. The calm water reflects the colors of the sunset, enhancing the picturesque quality of the location. The beach is likely sandy, and the overall weather appears clear and pleasant, contributing to the idyllic atmosphere of the video.","The main subjects, a group of young people, are actively dancing with their arms raised, moving energetically and interacting with each other. Their movements are dynamic, with hands waving and bodies swaying to the rhythm of the music. The group is closely packed, suggesting a sense of unity and shared enjoyment. Throughout the sequence, their actions remain consistent, focused on dancing and celebrating together.","The visual style is vibrant and warm, with a focus on capturing the golden hues of the sunset and the lively, carefree energy of the group. The photographic approach emphasizes natural light and dynamic compositions, creating an inviting and joyful atmosphere.","The view shot remains relatively consistent, focusing on medium close-ups of the group dancing. The camera captures the action from slightly different angles, maintaining a dynamic perspective while keeping the sunset and beach in the background. There is minimal camera movement, with the primary focus on the energetic actions of the dancers and the beautiful natural setting."
